id	headword	parts_of_speech	cefr_levels	primary_skill	mode	priority	prompt_status	teacher_approved_sense	image_status	proper_noun_sense_removed
set-off-sth-6789dd9e	set off sth	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
set-sth-out-45cb1a9b	set sth out	verb|verb phrase	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
set-up-sth-55f9b993	set up sth	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
settle-into-sth-f03202d3	settle into sth	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
settle-on-sth-768821be	settle on sth	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
settle-up-771e1959	settle up	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
sheer-92bf0ede	sheer	adjective	C1	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
shrink-b083875b	shrink	verb	C1	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
simultaneously-2b29c3ce	simultaneously	adverb	C1	writing	manner-sequence	medium	needs_teacher_approved_sense		pending	no
spouse-ed2786f7	spouse	noun	C1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
stay-behind-2884fddf	stay behind	phrasal verb|verb	B1|C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
stem-e1d3fe39	stem	noun|verb	C1	listening	multi-sense-panel	medium	needs_teacher_approved_sense		pending	no
stretch-14431dad	stretch	noun|verb|verb phrase	B2	reading	multi-sense-panel	medium	needs_teacher_approved_sense		pending	no
study-under-sb-559f23e2	study under sb	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
subtle-10a4d47a	subtle	adjective	C1	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
suite-5cd55651	suite	noun	C1	listening	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
summer-6420ed4d	summer	noun	A1|A2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
supervise-a25f3fc1	supervise	verb	C1	listening	action-scene	medium	needs_teacher_approved_sense		pending	no
supervisor-0f4d09e4	supervisor	noun	C1	listening	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
sweep-sth-aside-fec94861	sweep sth aside	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
symbolic-06f9b0fa	symbolic	adjective	C1	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
tackle-93d42315	tackle	noun|verb|verb phrase	B2|C1	reading	multi-sense-panel	medium	needs_teacher_approved_sense		pending	no
tease-out-sth-251c1c3b	tease out sth	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
tenant-b32c3765	tenant	noun	C1	listening	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
tooth-63b3ea55	tooth	noun	A1|A2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
traffic-jam-daec3699	traffic jam	noun	B1|C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
treadmill-97a4cba3	treadmill	noun	C1	listening	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
tuition-faca8625	tuition	noun	C1	writing	concept-metaphor	medium	needs_teacher_approved_sense		pending	no
turn-out-98637279	turn out	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
turn-over-f2b227b6	turn over	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
utterly-4ced1e69	utterly	adverb	C1	writing	manner-sequence	medium	needs_teacher_approved_sense		pending	no
veteran-c3313183	veteran	adjective|noun	C1	writing	multi-sense-panel	medium	needs_teacher_approved_sense		pending	no
vote-sb-off-9e9de58b	vote sb off	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
warehouse-4a35c064	warehouse	noun	C1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
well-being-19591ab8	well-being	noun	C1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
width-70bec8a9	width	noun	C1	listening	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
wind-sb-up-95743ac8	wind sb up	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
winter-1ef41af4	winter	noun	A1|A2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
wipe-sth-out-c416cfe9	wipe sth out	verb	C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
wrap-up-bea79731	wrap up	phrasal verb|verb	B1|C1	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
dis-honest-6bcd2ca1	(dis)honest	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
first-round-f6f45bd7	(first) round	noun	B2	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
football-stadium-c7f9a788	(football) stadium	noun	B2	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
golf-club-ef7da29d	(golf) club	noun	B2	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
golf-course-6e621a6c	(golf) course	noun	B2	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
ice-hockey-999045ce	(ice) hockey	noun	B2	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
im-patient-2bcaacd2	(im)patient	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
im-polite-9991ffd0	(im)polite	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
in-tune-9d51dcb1	(in) tune	noun	B2	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
in-considerate-965f8126	(in)considerate	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
taxi-meter-1a3c8a83	(taxi) meter	noun	B2	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
tennis-squash-court-3a32e289	(tennis/squash) court	noun	B2	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
tree-trunk-c1ad5cc9	(tree) trunk	noun	B2	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
un-healthy-e6fa07e1	(un)healthy	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
un-imaginative-60297d9e	(un)imaginative	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
un-kind-c4dbd728	(un)kind	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
un-popular-5d843001	(un)popular	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
un-reliable-24361bab	(un)reliable	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
wet-dry-season-9f4cf83a	(wet/dry) season	noun	B2	reading	context-scene	medium	needs_teacher_approved_sense		pending	no
abandon-f930859e	abandon	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
absolute-da4dbfbc	absolute	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
absorb-846e2a86	absorb	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
academic-27bc2c56	academic	adjective|noun	B1|B2	writing	multi-sense-panel	medium	needs_teacher_approved_sense		pending	no
accidentally-b7f71f41	accidentally	adverb	B2	writing	manner-sequence	medium	needs_teacher_approved_sense		pending	no
accommodate-d0da2a38	accommodate	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
accomplish-525cac8b	accomplish	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
accuracy-26de05a4	accuracy	noun	B2	writing	concept-metaphor	medium	needs_teacher_approved_sense		pending	no
accurately-659e5375	accurately	adverb	B2	writing	manner-sequence	medium	needs_teacher_approved_sense		pending	no
accuse-d3e0c4f5	accuse	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
ache-f4d86d36	ache	noun	B1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
acid-434b0a6d	acid	adjective|noun	B2|C1	writing	multi-sense-panel	medium	needs_teacher_approved_sense		pending	no
acknowledge-4f6c0a36	acknowledge	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
acquaintance-5695170f	acquaintance	noun	B2	writing	concept-metaphor	medium	needs_teacher_approved_sense		pending	no
acquire-657d3c77	acquire	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
activate-2c1e2b1d	activate	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
actual-50f46198	actual	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
adapt-40fe84e6	adapt	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
addiction-ad38cf55	addiction	noun	B2	writing	concept-metaphor	medium	needs_teacher_approved_sense		pending	no
additional-20412476	additional	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
additionally-18f88a80	additionally	adverb	B2	writing	manner-sequence	medium	needs_teacher_approved_sense		pending	no
adequate-48a72c68	adequate	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
adequately-9e6d22eb	adequately	adverb	B2	writing	manner-sequence	medium	needs_teacher_approved_sense		pending	no
adjust-a11f5c3b	adjust	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
adopt-66303ec0	adopt	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
advert-c821b09b	advert	noun	B1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
aerobics-76b10106	aerobics	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
affair-883bac1f	affair	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
agenda-dafd5013	agenda	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
agent-0608c405	agent	noun	B1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
ages-c5a335c0	ages	noun	B1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
agreement-c0e57121	agreement	noun	B1	reading	concept-metaphor	medium	needs_teacher_approved_sense		pending	no
aid-69482e48	aid	noun|verb	B2	reading	multi-sense-panel	medium	needs_teacher_approved_sense		pending	no
aids-3c649185	AIDS	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
air-force-1a2e5c6b	air force	noun	B1	speaking	context-scene	medium	needs_teacher_approved_sense		pending	no
alarm-clock-9a9db242	alarm clock	noun	B1	speaking	context-scene	medium	needs_teacher_approved_sense		pending	no
alcohol-52efcb6c	alcohol	noun	B1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
alcoholic-ee0d9397	alcoholic	adjective	B1	reading	contrast-pair	medium	needs_teacher_approved_sense		pending	no
alien-f9965239	alien	adjective|noun	B2|C1	writing	multi-sense-panel	medium	needs_teacher_approved_sense		pending	no
aloud-d2d4898b	aloud	adverb	B1	speaking	manner-sequence	medium	needs_teacher_approved_sense		pending	no
alphabet-c65dc3b9	alphabet	noun	B1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
alternative-816d63e6	alternative	adjective|noun	A2|B1	reading	multi-sense-panel	medium	needs_teacher_approved_sense		pending	no
amazement-278c42cb	amazement	noun	B2	writing	concept-metaphor	medium	needs_teacher_approved_sense		pending	no
analyse-c5c81bdc	analyse	verb	B1	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
analysis-36847a29	analysis	noun	B1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
analyst-e366805d	analyst	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
angle-11a9215e	angle	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
animation-a6b8b600	animation	noun	B2	writing	concept-metaphor	medium	needs_teacher_approved_sense		pending	no
annoyance-66badcf4	annoyance	noun	B2	writing	concept-metaphor	medium	needs_teacher_approved_sense		pending	no
annoying-c2bd63c1	annoying	adjective	B1	reading	contrast-pair	medium	needs_teacher_approved_sense		pending	no
annually-ef3486f1	annually	adverb	B2	writing	manner-sequence	medium	needs_teacher_approved_sense		pending	no
answerphone-97c85460	answerphone	noun	B1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
ant-64bd05d8	ant	noun	B1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
antibiotic-57d91230	antibiotic	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
anticipate-4dc2fddc	anticipate	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
antihistamine-694a7b11	antihistamine	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
antique-8897f448	antique	adjective|noun	B1	reading	multi-sense-panel	medium	needs_teacher_approved_sense		pending	no
anymore-e1c26037	anymore	adverb	B1	speaking	manner-sequence	medium	needs_teacher_approved_sense		pending	no
apart-from-9d67309d	apart from	adverb	B1	speaking	context-scene	medium	needs_teacher_approved_sense		pending	no
apologise-4c08251e	apologise	verb	B1	speaking	action-scene	medium	needs_teacher_approved_sense		pending	no
apologize-31cfc0a4	apologize	verb	B1	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
apparent-569581db	apparent	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
apparently-5715ee98	apparently	adverb	B2	writing	manner-sequence	medium	needs_teacher_approved_sense		pending	no
appreciate-6e546a8e	appreciate	verb	B1	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
appropriate-f290fd9a	appropriate	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
appropriately-c8453f92	appropriately	adverb	B2	writing	manner-sequence	medium	needs_teacher_approved_sense		pending	no
approval-59494695	approval	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
archaeological-e2e7f5bd	archaeological	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
arithmetic-18ca194a	Arithmetic	noun	B1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
armchair-2e3faf15	armchair	noun	B1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
armed-f44ab236	armed	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
arms-0dfa6acc	arms	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
arrogant-4d253eb3	arrogant	adjective	B2	writing	contrast-pair	medium	needs_teacher_approved_sense		pending	no
arrow-39a531d9	arrow	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
artwork-fb35823a	artwork	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
aside-b77cad14	aside	adverb	B2	writing	manner-sequence	medium	needs_teacher_approved_sense		pending	no
aspect-4b58e98b	aspect	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
aspirin-80ae4485	aspirin	noun	B1	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
assess-e910868a	assess	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
asset-05fac943	asset	noun	B2	reading	object-or-context-scene	medium	needs_teacher_approved_sense		pending	no
assign-9009b730	assign	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
assistance-9e8a01f2	assistance	noun	B2	writing	concept-metaphor	medium	needs_teacher_approved_sense		pending	no
associate-adb833ac	associate	verb	B2	reading	action-scene	medium	needs_teacher_approved_sense		pending	no
